ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,P_0A4,P_0A4_F,P_0A4_M,P_5A9,P_5A9_F,P_5A9_M,P_10A14,P_10A14_F,P_10A14_M,P_15A19,P_15A19_F,P_15A19_M,P_20A24,P_20A24_F,P_20A24_M,P_25A29,P_25A29_F,P_25A29_M,P_30A34,P_30A34_F,P_30A34_M,P_35A39,P_35A39_F,P_35A39_M,P_40A44,P_40A44_F,P_40A44_M,P_45A49,P_45A49_F,P_45A49_M,P_50A54,P_50A54_F,P_50A54_M,P_55A59,P_55A59_F,P_55A59_M,P_60A64,P_60A64_F,P_60A64_M,P_65A69,P_65A69_F,P_65A69_M,P_70A74,P_70A74_F,P_70A74_M,P_75A79,P_75A79_F,P_75A79_M,P_80A84,P_80A84_F,P_80A84_M,P_85YMAS,P_85YMAS_F,P_85YMAS_M,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC,TAMLOC
9,Ciudad de México,9,Milpa Alta,217,Zacuaztitla," 98°58'58.442"" W","19°12'10.493"" N",2302,413,198,215,23,11,12,390,187,203,367,176,191,312,154,158,295,143,152,271,134,137,32,17,15,46,16,30,50,24,26,17,11,6,24,9,15,66,31,35,111,24,12,12,108.59,118,281,14,46,22,24,40,18,22,32,15,17,40,17,23,50,23,27,36,17,19,35,12,23,26,15,11,22,15,7,21,12,9,19,10,9,22,10,12,10,7,3,8,2,6,1,0,1,2,1,1,1,1,0,2,1,1,2.32,272,128,144,139,69,70,358,171,187,7,4,3,17,9,8,0,0,0,17,9,8,17,0,17,63,7,3,4,22,4,10,3,4,4,2,104,25,67,2,9,1,33,3,286,11,5,6,0,0,0,0,0,0,17,5,12,15,5,10,1,1,0,9,6,3,11,7,4,12,7,5,52,25,27,15,8,7,109,57,52,86,38,48,8.88,8.64,9.11,201,81,120,110,73,37,201,81,120,0,0,0,88,325,76,38,1,2,208,0,1,1,85,184,43,286,27,0,100,97,27,70,413,87,326,125,97,125,97,97,97,19,9,413,4.26,1.35,93,4,48,49,14,31,52,95,2,8,0,89,79,29,93,1,91,6,8,1,90,59,0,64,63,22,30,13,37,78,93,13,4,92,16,6,1,4,1,5,72,0,2
9,Ciudad de México,9,Milpa Alta,218,Rancho Paraíso Escondido," 98°59'13.753"" W","19°12'17.559"" N",2291,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1
9,Ciudad de México,9,Milpa Alta,219,Omaxa," 99°05'39.405"" W","19°11'04.745"" N",2855,191,99,92,7,5,2,184,94,90,176,89,87,152,83,69,140,75,65,128,67,61,12,6,6,20,5,15,22,11,11,12,8,4,12,8,4,22,15,7,52,17,10,7,92.93,51,133,7,15,10,5,18,4,14,18,10,8,19,13,6,15,10,5,13,6,7,10,4,6,12,7,5,13,7,6,15,5,10,14,6,8,12,7,5,10,7,3,5,2,3,1,0,1,1,1,0,0,0,0,0,0,0,1.95,138,72,66,53,27,26,175,88,87,1,1,0,9,5,4,0,0,0,9,5,4,9,0,9,38,1,0,1,4,4,0,0,0,0,0,27,11,15,3,5,4,7,0,160,3,3,0,0,0,0,0,0,0,7,4,3,6,4,2,0,0,0,8,5,3,12,7,5,9,5,4,23,12,11,5,3,2,50,27,23,34,17,17,8.31,8.23,8.42,104,46,58,47,36,11,104,46,58,0,0,0,40,151,18,13,0,0,121,0,0,0,37,96,19,109,45,0,37,46,22,24,191,79,112,52,46,52,46,46,46,2,4,191,4.15,1.17,42,4,17,29,6,7,33,46,0,5,1,41,41,5,45,1,46,0,5,0,46,38,1,27,28,6,6,2,1,24,42,7,15,39,15,4,2,1,3,4,29,1,1
9,Ciudad de México,9,Milpa Alta,222,Ahuatitla (Ixmatunco)," 99°04'55.346"" W","19°11'05.928"" N",2802,47,28,19,2,1,1,45,27,18,44,26,18,37,20,17,34,19,15,32,18,14,1,1,0,7,6,1,9,6,3,3,1,2,2,1,1,8,5,3,15,2,1,1,67.86,13,33,1,3,2,1,4,4,0,6,3,3,5,3,2,5,3,2,6,2,4,4,3,1,3,1,2,6,3,3,0,0,0,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.75,47,28,19,0,0,0,44,26,18,0,0,0,2,0,2,0,0,0,2,0,2,2,0,2,2,0,0,0,4,1,3,0,1,0,0,4,0,3,0,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,2,2,0,1,1,0,7,3,4,0,0,0,18,9,9,6,4,2,8.32,7.95,8.8,30,16,14,7,4,3,30,16,14,0,0,0,36,11,4,2,0,0,5,0,0,0,7,22,8,47,0,0,0,13,4,9,47,14,33,17,13,17,13,13,13,2,2,47,3.62,1.24,12,1,9,4,0,5,8,13,0,4,3,9,12,0,12,0,11,2,4,0,11,10,1,6,8,2,3,0,0,11,10,4,3,7,2,0,2,1,1,6,9,1,1
9,Ciudad de México,9,Milpa Alta,223,Texacazintla (Xacalixpa)," 99°04'43.612"" W","19°10'40.491"" N",2867,111,56,55,4,2,2,107,54,53,105,52,53,90,43,47,81,38,43,75,34,41,5,4,1,12,7,5,17,10,7,9,5,4,6,4,2,12,5,7,32,8,2,6,98.21,30,76,5,6,4,2,11,6,5,13,8,5,10,5,5,8,4,4,10,6,4,10,4,6,8,5,3,10,4,6,8,4,4,7,3,4,2,1,1,3,1,2,2,1,1,2,0,2,0,0,0,1,0,1,0,0,0,1.79,86,45,41,25,11,14,101,50,51,4,2,2,9,4,5,0,0,0,9,4,5,9,0,9,24,0,0,0,2,0,0,0,1,0,1,8,1,5,1,2,0,0,0,101,0,0,0,0,0,0,2,0,2,5,3,2,3,3,0,0,0,0,3,2,1,2,1,1,11,3,8,14,6,8,4,1,3,32,16,16,17,10,7,8.23,09.03,7.53,64,21,43,25,21,4,64,21,43,0,0,0,15,96,11,22,0,0,60,0,3,0,29,53,8,86,13,0,12,29,3,26,111,10,101,37,29,37,29,29,29,4,4,111,3.83,01.07,28,1,10,19,4,5,20,29,0,16,0,13,25,8,26,1,25,4,15,0,25,20,0,17,16,5,7,3,1,23,27,5,3,22,12,5,3,1,0,6,17,0,1
9,Ciudad de México,9,Milpa Alta,224,Chichilesca," 99°04'03.627"" W","19°10'37.568"" N",2792,207,106,101,13,9,4,194,97,97,186,93,93,168,84,84,152,75,77,140,69,71,11,5,6,15,8,7,24,14,10,16,9,7,12,6,6,29,11,18,60,16,9,7,95.28,55,142,10,21,13,8,15,6,9,19,12,7,22,11,11,19,6,13,12,7,5,9,3,6,10,5,5,19,14,5,23,14,9,18,5,13,4,1,3,6,4,2,4,2,2,5,3,2,0,0,0,1,0,1,0,0,0,1.89,143,73,70,64,33,31,177,87,90,9,6,3,8,5,3,0,0,0,7,5,2,8,0,7,17,1,0,1,9,1,6,0,3,1,0,15,3,13,0,2,0,1,0,183,5,3,2,0,0,0,2,2,0,10,4,6,8,4,4,1,1,0,6,3,3,11,7,4,12,5,7,30,15,15,2,2,0,46,19,27,44,24,20,8.2,8.29,8.1,91,29,62,77,55,22,90,29,61,1,0,1,44,163,9,8,0,0,147,0,0,0,65,88,15,157,12,0,36,49,16,33,207,63,144,65,49,65,49,49,49,11,5,207,4.22,1.18,45,4,18,31,6,10,33,49,0,3,0,46,39,9,43,5,48,1,3,0,46,31,0,31,35,7,16,3,3,35,46,11,12,46,14,2,1,3,2,2,32,0,1
9,Ciudad de México,9,Milpa Alta,226,Calle Capulines," 99°03'33.196"" W","19°11'51.999"" N",2504,13,5,8,0,0,0,13,5,8,13,5,8,12,4,8,12,4,8,12,4,8,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2,2,2,2,0,160,1,10,2,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,2,1,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,11,3,8,2,2,0,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,3,2,1,0,0,0,3,2,1,4,0,4,8.75,7.5,9.38,10,3,7,2,1,1,10,3,7,0,0,0,4,9,2,0,0,0,7,0,0,0,4,4,4,12,0,0,1,5,2,3,13,5,8,6,5,6,5,5,5,0,1,13,2.6,01.08,5,0,3,2,2,1,2,5,0,5,1,0,5,0,4,1,5,0,5,0,4,4,0,2,2,0,1,0,0,5,5,1,1,2,1,0,0,0,0,3,4,0,1
9,Ciudad de México,9,Milpa Alta,227,Temalacatl," 99°03'27.259"" W","19°11'41.072"" N",2534,46,23,23,4,3,1,42,20,22,40,19,21,29,15,14,29,15,14,28,14,14,3,1,2,10,4,6,7,3,4,0,0,0,1,1,0,6,3,3,13,1,0,1,100,17,29,0,6,4,2,8,3,5,3,1,2,3,2,1,4,2,2,7,3,4,5,3,2,0,0,0,2,1,1,2,2,0,3,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,43,21,22,3,2,1,40,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,2,1,1,2,0,2,7,5,2,2,1,1,12,5,7,4,3,1,8.21,8.67,7.71,20,7,13,9,8,1,20,7,13,0,0,0,10,36,8,1,0,0,27,0,0,0,5,23,1,46,0,0,0,11,3,8,46,14,32,17,11,17,11,11,11,1,5,46,4.18,1.28,11,0,7,4,3,2,6,11,0,11,9,0,11,0,11,0,11,0,11,0,11,5,0,9,10,2,3,4,4,7,5,3,3,7,2,1,0,1,2,4,6,0,1
9,Ciudad de México,9,Milpa Alta,228,Temoayan," 99°03'24.510"" W","19°11'47.616"" N",2511,12,4,8,0,0,0,12,4,8,12,4,8,12,4,8,12,4,8,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,4,0,0,0,200,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,3,0,3,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,10,4,6,2,0,2,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,3,8,13.25,13.5,13.13,8,2,6,4,2,2,8,2,6,0,0,0,6,6,0,0,0,0,6,0,0,0,5,7,0,12,0,0,0,3,0,3,12,0,12,5,3,5,3,3,3,0,2,12,4,01.09,3,0,1,2,0,0,3,3,0,3,0,0,3,2,3,0,3,0,3,0,3,0,0,3,3,1,3,1,1,3,3,1,2,3,2,2,1,1,0,0,1,0,1
9,Ciudad de México,9,Milpa Alta,229,Prolongación Xolotl," 99°03'20.821"" W","19°11'35.636"" N",2548,20,7,13,1,0,1,19,7,12,13,6,7,12,6,6,12,6,6,12,6,6,6,1,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,185.71,8,12,0,7,1,6,1,0,1,0,0,0,0,0,0,0,0,0,6,3,3,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,20,7,13,0,0,0,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,6,3,3,4,3,1,8.83,10.5,7.17,7,2,5,4,4,0,7,2,5,0,0,0,0,20,0,0,0,0,20,0,0,0,1,10,1,20,0,0,0,4,1,3,20,4,16,11,4,11,4,4,4,2,5,20,5,1.67,4,0,2,2,0,2,2,4,0,3,1,1,4,1,4,0,4,0,3,0,4,1,0,3,2,1,3,0,2,4,3,0,0,1,0,0,0,0,0,3,4,0,1
9,Ciudad de México,9,Milpa Alta,230,Anayeli," 99°03'16.450"" W","19°11'37.165"" N",2535,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1
9,Ciudad de México,9,Milpa Alta,233,Las Cruces Parte Alta (Tehuepanco)," 99°02'23.051"" W","19°10'28.259"" N",2700,166,82,84,3,0,3,163,82,81,154,78,76,131,65,66,123,59,64,108,53,55,12,6,6,20,11,9,22,14,8,8,6,2,15,6,9,12,5,7,41,18,11,7,102.44,43,111,12,12,4,8,13,8,5,18,11,7,18,7,11,9,4,5,14,8,6,9,4,5,20,9,11,14,5,9,8,4,4,8,3,5,5,4,1,6,4,2,5,3,2,2,1,1,5,3,2,0,0,0,0,0,0,02.03,157,79,78,9,3,6,154,78,76,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,2,1,0,1,5,5,2,2,1,3,0,5,1,5,0,1,0,0,1,156,7,2,5,0,0,0,0,0,0,11,4,7,3,1,2,0,0,0,14,5,9,14,5,9,8,4,4,13,11,2,9,5,4,38,16,22,39,18,21,8.37,8.24,8.48,91,37,54,40,28,12,91,37,54,0,0,0,50,116,8,17,0,0,91,0,0,0,39,74,18,154,0,0,12,42,11,31,166,39,127,54,42,54,42,42,42,10,2,166,3.95,1.1,42,0,16,26,3,8,31,42,0,41,40,1,32,4,40,2,42,0,41,0,40,27,0,24,21,12,14,1,5,32,40,9,13,32,13,3,4,4,1,8,29,0,1
9,Ciudad de México,9,Milpa Alta,234,Cuacualipa," 99°02'03.333"" W","19°10'14.264"" N",2717,36,17,19,1,0,1,35,17,18,34,17,17,30,14,16,29,13,16,29,13,16,1,0,1,4,3,1,4,3,1,1,1,0,0,0,0,8,2,6,11,2,0,2,111.76,7,29,0,2,0,2,3,2,1,2,2,0,1,0,1,7,2,5,6,4,2,4,1,3,1,1,0,1,0,1,3,3,0,4,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,31,15,16,5,2,3,34,17,17,0,0,0,2,0,2,0,0,0,2,0,2,2,0,2,5,0,0,0,1,0,0,1,1,0,0,4,1,2,1,2,0,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,3,5,1,0,1,15,8,7,4,2,2,8.48,8.92,8.13,27,11,16,3,3,0,27,11,16,0,0,0,11,25,3,1,0,0,21,0,0,0,13,14,3,35,0,0,1,12,4,8,36,12,24,15,12,15,12,12,12,3,0,36,3,01.06,11,1,8,4,3,2,7,11,1,8,8,4,8,2,9,2,8,4,6,1,7,8,0,6,4,2,4,2,0,10,11,3,3,9,1,0,0,0,0,3,9,0,1
9,Ciudad de México,9,Milpa Alta,235,Tehuistitla," 99°02'17.121"" W","19°10'12.776"" N",2726,88,45,43,3,2,1,85,43,42,81,42,39,64,33,31,58,30,28,56,30,26,5,2,3,16,8,8,16,7,9,6,3,3,2,0,2,7,6,1,25,2,2,0,95.56,30,57,1,7,3,4,11,7,4,12,5,7,5,2,3,4,4,0,8,4,4,12,8,4,10,5,5,6,2,4,4,0,4,6,3,3,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.82,78,39,39,10,6,4,81,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,87,2,1,1,2,2,0,0,0,0,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,7,4,3,17,4,13,0,0,0,24,15,9,9,7,2,08.07,8.67,7.43,41,16,25,23,17,6,41,16,25,0,0,0,24,64,6,12,0,0,46,0,0,0,16,46,2,78,5,0,5,24,4,20,88,12,76,27,24,27,24,24,24,0,3,88,3.67,1.28,24,0,10,14,1,10,13,24,0,24,24,0,20,2,23,1,24,0,24,0,23,10,0,12,11,4,12,5,0,14,23,2,5,22,5,1,1,0,0,2,18,0,1
9,Ciudad de México,9,Milpa Alta,236,Cuaxaltepec," 99°02'12.874"" W","19°10'03.357"" N",2767,10,5,5,0,0,0,10,5,5,10,5,5,8,4,4,8,4,4,8,4,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,100,2,6,2,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2.25,10,5,5,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,2,1,1,3,1,2,0,0,0,6.75,6.75,6.75,6,2,4,2,2,0,6,2,4,0,0,0,6,4,0,0,0,0,4,0,0,0,0,8,0,8,2,0,0,3,0,3,10,0,10,3,3,3,3,3,3,0,0,10,3.33,1.25,3,0,1,2,1,0,2,2,1,0,0,3,3,0,3,0,3,0,0,0,3,2,0,0,0,0,1,0,1,2,3,0,0,1,0,0,0,0,0,2,3,0,1
9,Ciudad de México,9,Milpa Alta,237,Tenopantitla," 99°01'41.826"" W","19°09'53.037"" N",2825,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1
9,Ciudad de México,9,Milpa Alta,239,Tecpallo," 98°59'26.231"" W","19°11'49.842"" N",2383,70,37,33,3,2,1,67,35,32,66,35,31,59,30,29,55,28,27,50,26,24,2,1,1,6,4,2,8,4,4,4,2,2,5,2,3,6,3,3,20,6,3,3,89.19,15,52,3,4,2,2,6,4,2,5,3,2,10,4,6,1,1,0,2,1,1,4,2,2,8,4,4,6,4,2,7,4,3,7,3,4,4,2,2,3,1,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1.83,60,31,29,10,6,4,66,35,31,0,0,0,2,2,0,0,0,0,2,2,0,2,0,2,4,0,0,0,2,0,0,1,1,1,0,16,7,10,1,4,0,5,0,52,1,0,1,0,0,0,0,0,0,4,2,2,2,0,2,0,0,0,2,2,0,0,0,0,7,4,3,9,4,5,5,1,4,19,11,8,14,7,7,8.49,8.61,8.37,38,17,21,21,13,8,38,17,21,0,0,0,11,59,7,14,0,0,39,0,0,0,14,40,5,60,5,0,5,21,4,17,70,10,60,32,21,32,21,21,21,8,3,70,3.33,0.84,20,1,8,13,0,5,16,21,0,21,8,0,20,3,21,0,21,0,21,0,21,7,0,15,12,4,13,5,1,19,20,7,5,19,6,1,3,0,0,1,14,0,1
9,Ciudad de México,9,Milpa Alta,241,Loma Bonita," 98°59'16.806"" W","19°10'28.111"" N",2601,64,35,29,0,0,0,64,35,29,63,34,29,56,29,27,50,27,23,42,23,19,1,1,0,7,5,2,10,5,5,6,2,4,8,4,4,4,2,2,21,4,1,3,82.86,14,49,1,1,1,0,6,4,2,7,3,4,11,5,6,1,1,0,5,3,2,6,5,1,8,4,4,6,1,5,4,2,2,3,3,0,2,2,0,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.76,52,29,23,12,6,6,63,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,2,62,0,0,0,3,2,1,1,0,1,6,3,3,4,2,2,0,0,0,1,0,1,2,1,1,4,2,2,5,4,1,4,2,2,17,6,11,17,11,6,9.26,9.33,9.17,38,20,18,18,9,9,37,20,17,1,0,1,23,41,3,12,0,1,22,0,3,0,24,30,2,33,9,0,22,18,7,11,64,21,43,18,18,18,18,18,18,0,0,64,3.56,1.21,18,0,9,9,6,3,9,18,0,14,11,4,16,2,13,3,17,1,13,0,15,13,0,13,10,3,5,2,4,15,18,4,0,14,2,0,1,2,0,4,13,0,1
