"entidad","nom_ent","mun","nom_mun","loc","nom_loc","longitud","latitud","altitud","pobtot","pmascul","pfemeni","pob0_4","p5_mas","pob6_14","pob12_","pob15_","pob15_17","pob15_24","pobf15_49","pob18_","pmasc18_","pfemen18_","psderss","pcderss","pderimss","pderiste","pnacent","pnacoent","p5_res95","p5_reso95","pcondisc","pcdismot","pcdisaud","pcdisvis","pcdismen","pcdislen","psindisc","p6_14slee","p6_14nlee","p15_alfab","p15_analf","p5_asiesc","p5_naesc","p6_14aesc","p6_14naesc","p15_17aesc","p15_24aesc","p15_24nesc","p15_sinstr","p15_sprima","p15_cprima","p15_pospri","p15_ssecu","p15_csecu","p15_sinsec","p15_consec","p15_cmedss","p18_smedsu","p18_cmedsu","p18_csuper","gradoesco","psolter12_","pcasada12_","p5_hli","p5_hliyne","p5_hliye","p5_catolic","p5_ncatoli","p5_sinreli","pecoactiv","pecoinact","pocupada","pocusecp","pocusecs","pocusect","pocuningr","p_1sm","p1_2sm","p2_5sm","p6_10sm","p10_sm","pnotraba","p_32htra","p33_40htr","p41_48htr","p48_htr","totvivhab","vivparhab","ocuvivpar","pro_ovp","pro_ocvp","vp_pardes","vp_tecdes","vp_pisdes","vp_ccuart","vp2_5cuar","vp_2cuar","v_1cuarto","vp_cocgas","vp_coclen","vp_coccar","vp_cocpet","vp_sersan","vp_aguent","vp_drenaj","vp_electr","vp_dreagu","vp_dreele","vp_aguele","vp_agdrel","vp_noade","vp_propia","vp_ppagad","vp_ppagan","vp_rentad","vp_cbiene","vp_sbiene","vp_radio","vp_tv","vp_video","vp_refri","vp_lavad","vp_telef","vp_boiler","vp_autom","tothog","hogjefm","hogjeff","pobhog","phogjefm","phogjeff"
31,Yucatán,050,Mérida,0077,CHABLEKAL,0893437,210546,9,2784,1439,1345,296,2485,519,2079,1906,214,661,763,1692,869,823,1136,1635,1619,24,2759,21,2479,4,43,20,8,13,6,3,2733,449,70,1662,243,52,8,491,28,114,159,499,196,630,440,621,111,390,1266,503,118,1577,80,16,5,746,1233,753,2,747,1792,472,679,1212,861,1205,113,498,584,55,258,739,112,9,2,13,226,169,299,482,568,568,2784,4.90,2.28,12,68,550,145,417,222,53,219,342,2,1,75,305,55,550,37,55,300,37,10,534,512,2,5,0,27,467,504,56,245,283,18,6,44,605,553,52,2784,2594,190
31,Yucatán,050,Mérida,0079,CHALMUCH,0894337,205824,7,381,194,187,53,327,86,261,235,17,88,93,218,112,106,110,267,267,0,379,2,326,1,19,7,3,9,1,2,361,61,25,160,75,6,0,75,11,3,8,80,53,106,60,13,5,8,220,13,0,216,0,0,3,78,171,284,2,280,300,23,27,137,124,131,6,54,71,2,29,88,9,0,0,1,15,27,21,67,79,79,381,4.82,3.31,7,23,71,49,30,34,29,12,64,1,0,22,76,4,74,4,4,73,4,2,75,73,0,0,0,8,57,68,5,30,25,2,0,1,87,83,4,381,363,18
31,Yucatán,050,Mérida,0081,CHEUMAN,0894223,210353,7,187,94,93,11,175,38,149,132,11,38,47,121,68,53,113,74,74,0,186,0,175,0,13,7,3,6,0,0,173,32,6,99,33,5,0,35,3,5,7,31,26,70,20,16,9,5,116,15,1,121,0,0,3,66,70,55,1,53,142,23,33,72,77,72,3,38,31,1,29,33,8,0,0,0,16,6,23,26,47,47,187,3.98,2.53,0,3,47,28,18,22,13,3,44,0,0,27,46,0,42,0,0,41,0,0,43,43,0,0,0,8,35,34,1,16,16,1,0,1,48,43,5,187,171,16
31,Yucatán,050,Mérida,0084,CHOLUL,0893323,210235,9,4439,2278,2161,478,3947,915,3221,2923,263,861,1177,2660,1352,1308,2366,2053,1972,91,4230,187,3849,81,144,40,24,75,22,3,4272,778,134,2612,307,79,17,846,63,136,237,616,306,950,519,1107,144,492,1775,643,464,2197,277,147,6,1153,1871,771,4,763,3502,301,411,1858,1350,1847,107,885,834,66,340,976,298,43,37,29,334,267,496,676,955,953,4431,4.65,1.93,24,111,899,267,645,287,110,621,309,1,1,463,695,429,912,390,426,686,388,26,787,605,129,41,31,37,800,858,198,622,495,141,109,148,1044,918,126,4431,3959,472
31,Yucatán,050,Mérida,0086,DZIBILCHALTUN,0893557,210550,9,158,80,78,18,140,25,119,110,10,38,40,100,55,45,98,60,60,0,157,1,139,1,1,1,0,0,0,0,157,23,2,102,8,5,0,24,1,5,16,22,6,28,30,45,4,26,64,30,15,86,9,4,7,45,72,54,0,54,116,16,24,63,56,63,2,17,44,1,7,41,6,1,0,0,6,10,17,30,32,32,158,4.94,2,1,1,32,7,25,8,2,17,14,0,0,10,32,7,32,7,7,32,7,0,30,30,0,0,1,0,28,29,4,24,19,1,1,3,33,32,1,158,154,4
31,Yucatán,050,Mérida,0087,DZIDZILCHE,0894126,210901,5,244,148,96,31,213,52,169,156,14,54,48,142,84,58,171,71,71,0,244,0,212,0,15,4,4,13,0,0,229,37,15,122,33,3,1,49,3,3,5,49,21,89,29,17,4,12,139,16,1,141,1,0,3,60,94,143,4,136,210,1,2,93,76,93,15,55,22,3,27,57,5,0,0,1,11,8,18,53,54,54,244,4.52,2.67,1,3,51,23,30,20,12,0,53,0,0,15,49,2,51,2,2,47,2,0,49,41,0,1,0,7,37,39,1,13,11,1,0,1,62,53,9,244,212,32
31,Yucatán,050,Mérida,0088,DZITYA,0894041,210254,7,1238,641,597,133,1094,237,904,824,83,278,337,741,378,363,729,507,507,0,1207,30,1085,8,16,6,3,5,4,0,1222,203,33,736,88,28,5,222,13,45,58,219,73,226,246,272,50,155,546,207,65,679,45,11,6,344,523,248,0,242,833,224,256,502,401,499,20,372,103,12,99,281,89,2,1,3,68,69,138,216,246,246,1238,5.03,2.28,9,21,241,74,170,79,40,105,139,1,0,79,190,40,231,36,39,185,35,10,229,206,22,6,0,14,191,205,37,149,136,37,12,30,274,250,24,1238,1148,90
31,Yucatán,050,Mérida,0089,DZOYAXCHE,0893523,204720,10,366,184,182,43,323,81,268,239,30,92,105,209,103,106,169,197,193,4,365,0,323,0,7,4,3,1,0,1,356,65,16,178,60,2,1,71,9,6,6,86,50,83,75,29,7,17,208,24,5,202,3,2,4,98,149,313,5,306,299,14,23,131,137,131,19,53,58,4,23,92,9,1,0,2,13,12,37,65,71,71,366,5.15,3.55,3,34,64,45,26,32,25,5,66,0,0,22,68,0,70,0,0,67,0,0,66,64,2,0,0,14,45,48,2,16,6,1,0,0,78,70,8,366,352,14
31,Yucatán,050,Mérida,0090,DZUNUNCAN,0893911,205154,10,1374,701,673,189,1182,333,904,799,79,296,332,720,369,351,749,621,481,20,1368,0,1178,1,26,11,1,11,2,1,1343,286,45,651,148,32,18,308,23,37,58,235,141,348,162,147,41,80,651,121,26,696,17,6,4,330,523,895,27,857,847,186,315,431,472,429,52,185,185,23,107,225,64,3,0,9,81,64,120,121,280,280,1374,4.91,2.67,17,84,266,130,149,101,67,52,224,0,0,225,223,13,262,12,13,215,12,10,227,221,2,5,0,21,203,230,26,83,118,10,3,10,298,271,27,1374,1294,80
31,Yucatán,050,Mérida,0092,KIKTEIL,0894132,210745,9,209,114,95,20,189,38,158,144,10,39,50,134,76,58,33,176,176,0,209,0,189,0,18,4,4,11,1,1,190,33,5,124,20,7,0,36,2,3,3,36,15,59,43,26,3,15,117,18,8,125,8,0,5,64,84,75,2,73,188,0,1,90,68,90,31,41,18,3,17,64,3,0,0,0,12,6,20,52,42,42,209,4.98,2.99,2,15,39,21,21,23,11,1,41,0,0,14,40,2,37,2,2,36,2,1,40,40,0,0,0,6,32,35,0,11,13,0,0,0,46,41,5,209,189,20
31,Yucatán,050,Mérida,0093,KOMCHEN,0893945,210613,9,3533,1773,1760,416,3115,759,2520,2253,214,728,908,2039,1036,1003,1142,2383,2367,13,3499,29,3090,20,225,92,32,120,19,6,3298,651,105,1925,325,70,29,721,37,144,220,507,229,863,411,733,136,396,1504,535,198,1847,140,36,5,920,1457,1300,22,1262,2268,502,815,1392,1119,1386,189,697,481,64,291,817,163,14,4,24,247,170,354,567,705,705,3533,5.01,2.48,13,122,684,254,442,229,169,254,441,1,0,196,471,115,690,92,114,466,92,4,655,573,9,14,2,38,513,600,77,291,250,51,13,52,775,684,91,3533,3152,381
31,Yucatán,050,Mérida,0094,MISNEBALAM,0893543,210859,9,21,11,10,4,17,0,17,17,4,9,8,13,7,6,9,12,11,4,21,0,17,0,0,0,0,0,0,0,21,0,0,14,3,0,0,0,0,2,4,5,2,4,3,6,0,1,9,1,5,7,1,3,7,8,8,3,0,3,17,0,0,7,10,7,3,0,4,0,1,2,0,1,0,0,0,1,1,2,4,4,21,5.25,1.75,0,0,4,1,2,0,1,2,2,0,0,2,2,2,4,2,2,2,2,0,2,2,0,0,1,1,3,3,2,2,2,1,2,2,4,4,0,21,21,0
31,Yucatán,050,Mérida,0095,MOLAS,0893755,204857,10,1777,901,876,177,1599,343,1327,1213,121,402,468,1092,565,527,966,806,728,47,1755,19,1589,10,43,19,4,12,8,0,1729,305,38,1058,154,33,9,315,28,59,89,313,151,419,222,416,51,234,792,287,129,975,78,34,6,479,772,792,9,773,1379,146,209,658,669,647,76,211,353,24,148,369,93,10,1,8,111,101,203,220,379,379,1777,4.69,2.57,8,175,367,178,199,146,86,115,261,2,0,302,336,71,365,69,71,325,69,3,333,328,2,5,0,34,265,302,33,153,139,16,13,26,404,363,41,1777,1625,152
31,Yucatán,050,Mérida,0097,NOC AC,0894304,210442,9,392,196,196,41,351,70,301,273,19,94,98,254,135,119,91,299,298,1,389,3,350,1,34,18,1,12,8,0,352,56,14,218,55,5,3,57,13,5,10,84,32,104,93,40,9,24,229,33,7,244,6,0,4,118,166,110,1,103,310,18,41,168,132,166,26,78,60,4,38,95,15,0,0,1,25,32,51,49,73,73,392,5.37,2.95,1,19,69,31,40,36,20,20,51,0,0,19,71,8,69,8,8,68,8,0,72,68,3,0,0,4,54,62,7,29,17,3,1,1,83,75,8,392,360,32
31,Yucatán,050,Mérida,0100,PETAC,0893935,204609,10,190,101,89,25,165,39,136,123,12,49,48,111,59,52,64,123,123,0,188,2,165,0,10,6,1,1,2,0,176,33,6,102,21,3,0,34,5,5,7,42,18,39,42,21,3,16,99,19,2,106,2,0,5,50,79,60,0,60,153,2,12,61,75,61,20,11,27,1,30,23,5,0,0,0,17,9,20,13,42,42,190,4.52,3.28,2,14,37,28,14,17,20,0,42,0,0,34,39,0,36,0,0,34,0,0,41,41,0,0,0,10,26,26,1,10,4,1,0,0,49,42,7,190,169,21
31,Yucatán,050,Mérida,0102,SAC-NICTE,0893501,210827,9,265,136,129,31,234,52,192,177,10,57,66,167,84,83,132,132,131,1,259,0,232,1,6,1,1,2,1,2,258,44,8,160,17,3,2,45,7,1,7,48,22,62,61,31,3,22,145,25,6,160,5,1,5,66,110,88,0,88,209,18,25,110,81,110,28,48,34,3,25,75,6,0,0,1,11,8,20,65,59,59,265,4.49,3.01,0,13,58,34,25,36,9,11,48,0,0,13,56,0,58,0,0,55,0,0,56,52,0,1,0,2,48,54,2,25,26,1,1,1,59,54,5,265,238,27
31,Yucatán,050,Mérida,0103,SAN ANTONIO HOOL,0894030,210354,7,107,56,51,17,86,19,69,62,4,19,22,58,31,27,66,37,37,0,98,5,86,0,0,0,0,0,0,0,103,14,5,56,6,5,0,19,0,3,3,16,7,20,18,17,6,4,45,11,6,52,6,0,5,18,47,35,0,35,80,6,6,39,30,39,7,24,8,0,9,15,14,0,1,0,6,1,19,12,23,22,103,4.68,2.86,0,3,22,14,8,12,6,6,16,0,0,1,16,1,20,1,1,16,1,2,17,17,0,1,0,1,16,18,3,10,7,3,0,3,23,21,2,103,89,14
31,Yucatán,050,Mérida,0108,SAN IGNACIO TESIP,0893645,205029,10,290,148,142,33,257,60,209,188,18,68,73,170,87,83,107,183,183,0,290,0,257,0,3,1,0,0,1,1,286,52,8,159,29,7,2,55,5,6,6,61,23,63,71,31,5,23,157,28,3,168,0,2,5,75,124,233,8,225,256,1,1,104,105,104,14,29,59,0,45,55,0,1,0,3,5,16,42,38,56,56,290,5.18,3.63,1,21,55,34,22,33,13,3,53,0,0,41,51,2,56,0,2,51,0,0,52,45,0,0,0,7,41,45,2,12,12,1,0,0,63,60,3,290,282,8
31,Yucatán,050,Mérida,0111,SAN JOSE TZAL,0893940,204927,10,2850,1476,1374,331,2510,634,2036,1799,215,649,729,1584,803,781,1773,1051,1009,7,2817,21,2505,1,44,11,10,8,16,6,2792,541,92,1453,341,32,43,581,52,108,160,478,287,683,332,483,99,235,1302,334,149,1443,105,22,5,821,1091,1850,50,1790,2018,288,473,943,1089,940,118,464,343,19,219,510,145,9,0,7,136,107,266,380,563,563,2850,5.06,2.85,25,200,542,276,283,202,179,187,364,3,0,398,500,69,532,66,69,475,66,6,503,497,2,11,0,54,392,462,49,191,178,6,8,29,627,539,88,2850,2517,333
31,Yucatán,050,Mérida,0116,SAN PEDRO CHIMAY,0893442,205153,10,930,475,455,100,829,181,688,628,65,244,253,563,293,270,424,506,505,1,928,1,826,1,15,4,3,6,3,1,913,140,41,489,138,10,10,169,12,23,28,216,121,269,134,101,24,60,524,84,17,544,15,1,4,245,403,798,26,772,785,29,41,352,334,348,26,169,149,6,106,193,27,1,0,5,61,51,81,140,175,175,930,5.31,3.37,4,42,169,92,83,85,40,11,162,1,0,89,170,3,169,3,3,164,3,0,156,138,1,0,0,16,132,141,6,45,48,1,0,1,188,167,21,930,844,86
31,Yucatán,050,Mérida,0117,SANTA CRUZ PALOMEQUE,0893912,205245,10,567,286,281,69,498,130,389,352,42,130,145,310,153,157,313,254,234,20,565,2,498,0,17,10,1,1,3,2,547,113,17,279,73,11,5,115,15,7,10,120,49,146,116,40,10,23,311,33,7,304,3,2,4,136,221,308,8,300,470,3,27,182,206,182,28,80,71,0,56,96,26,0,0,3,25,42,58,54,110,110,567,5.15,2.66,2,14,106,45,65,35,32,28,77,2,0,55,101,4,109,3,4,101,3,1,107,100,3,0,0,11,82,91,11,45,37,3,2,5,123,109,14,567,520,47
31,Yucatán,050,Mérida,0119,SANTA MARIA CHI,0892855,210155,9,315,176,139,32,283,53,233,223,18,81,78,205,113,92,118,196,194,2,313,1,283,0,6,3,1,2,1,0,309,48,5,198,25,6,1,49,4,10,19,62,28,73,56,66,9,35,157,44,22,185,13,7,5,76,144,115,0,115,283,0,0,135,98,135,50,41,42,3,15,85,22,2,1,0,14,21,38,60,60,60,315,5.25,3.15,3,15,58,30,30,25,14,17,42,0,0,7,58,4,57,3,4,56,3,1,55,55,0,0,0,3,44,51,6,28,28,4,0,4,76,71,5,315,296,19
31,Yucatán,050,Mérida,0120,SIERRA PAPACAL,0894341,210720,9,962,485,477,105,857,187,711,649,53,222,247,596,307,289,315,647,640,1,960,1,855,1,34,13,4,18,6,3,926,163,24,568,81,15,4,174,13,17,24,198,65,256,190,130,30,74,511,104,26,564,21,3,5,232,447,280,1,279,780,63,76,385,325,378,93,211,71,1,62,280,22,0,1,1,26,64,83,203,194,194,962,4.96,2.61,0,27,189,71,121,91,37,54,140,0,0,14,185,12,188,12,12,181,12,1,181,179,1,2,0,14,134,156,8,69,71,6,3,11,214,197,17,962,886,76
31,Yucatán,050,Mérida,0121,SITPACH,0893114,210136,9,1321,689,632,122,1193,233,1009,938,82,295,348,856,447,409,901,409,398,12,1255,63,1153,39,60,19,7,31,5,3,1248,192,41,836,102,19,3,201,32,54,98,196,75,305,233,313,70,117,613,188,125,728,91,25,6,403,548,422,1,419,1061,101,108,606,399,602,46,289,252,30,138,322,76,5,2,6,118,69,200,197,283,282,1291,4.58,2.31,10,35,262,110,169,107,44,142,133,0,0,54,244,61,274,59,61,240,59,3,247,240,1,3,1,15,237,243,32,148,136,17,6,25,308,275,33,1291,1186,105
31,Yucatán,050,Mérida,0123,SUSULA,0894148,205822,7,392,211,181,41,351,83,284,260,33,105,106,227,114,113,160,232,231,1,379,12,343,4,11,4,1,6,0,0,381,63,19,175,85,3,5,78,4,8,15,90,72,114,35,38,9,14,221,23,15,214,11,1,4,108,148,259,3,247,323,13,26,142,140,142,13,36,92,1,43,83,12,0,0,0,25,23,48,45,64,64,392,6.13,2.97,4,6,55,21,41,29,8,13,50,0,0,42,46,3,60,3,3,42,3,0,57,47,1,0,1,6,48,55,11,31,22,4,3,5,73,54,19,392,273,119
31,Yucatán,050,Mérida,0124,SUYTUNCHEN,0894353,210610,9,108,55,53,11,97,24,80,71,4,22,26,67,34,33,11,97,97,0,108,0,97,0,5,2,0,3,1,0,102,21,3,52,19,2,0,23,1,3,5,17,21,17,18,13,6,6,56,12,1,65,0,0,4,24,50,38,0,38,91,4,6,44,35,44,18,22,4,1,6,30,3,0,0,0,4,4,15,21,25,25,108,4.32,2.70,0,8,25,13,12,6,10,1,23,0,0,3,24,3,23,3,3,22,3,0,23,23,0,0,0,1,19,22,4,10,10,1,2,2,29,27,2,108,100,8
31,Yucatán,050,Mérida,0125,TAHDZIBICHEN,0893552,205301,10,610,296,314,58,552,136,440,399,53,140,163,346,169,177,267,343,343,0,609,1,547,5,17,6,4,4,2,2,593,111,25,334,65,12,5,118,18,23,26,114,42,156,108,85,25,39,306,64,21,323,13,2,5,164,252,305,4,297,458,75,90,217,223,215,21,95,98,0,83,120,8,1,0,3,34,28,81,67,117,117,610,5.21,3.05,8,22,113,58,59,58,15,31,85,0,0,72,116,9,113,9,9,112,9,0,104,85,1,0,0,9,92,99,10,51,46,0,0,2,119,106,13,610,563,47
31,Yucatán,050,Mérida,0128,TEMOZON NORTE,0893548,210352,9,250,120,130,22,228,31,195,187,12,54,72,175,87,88,104,145,134,11,249,0,228,0,4,1,1,2,1,0,244,31,0,162,25,10,0,31,0,5,11,43,15,63,33,70,8,41,111,49,21,150,17,2,6,75,104,56,0,54,221,0,6,125,70,124,5,69,48,3,14,76,19,0,0,2,11,17,35,58,58,58,250,4.31,1.80,0,8,55,18,39,21,10,49,9,0,0,17,57,18,55,18,17,54,17,0,57,53,0,0,0,3,54,49,9,28,31,5,0,1,63,54,9,250,222,28
31,Yucatán,050,Mérida,0129,TEXAN CAMARA,0894000,204720,10,431,226,205,52,379,100,287,267,35,107,108,232,118,114,259,170,166,4,427,4,377,1,10,4,1,5,0,1,417,90,10,216,51,12,0,86,14,11,16,91,40,102,81,38,11,25,223,36,2,224,2,0,4,100,175,279,0,279,274,74,97,124,163,122,53,24,45,3,38,71,8,1,0,0,17,5,14,84,80,80,431,5.39,3.68,2,19,78,46,34,49,20,7,73,0,0,74,75,1,77,1,1,72,1,0,68,67,0,0,0,14,47,60,2,15,18,1,0,1,91,89,2,431,428,3
31,Yucatán,050,Mérida,0130,OPICHEN,0894050,205655,9,148,77,71,17,131,26,111,100,8,39,42,92,47,45,65,83,79,0,141,6,128,2,3,0,1,2,0,0,145,24,2,81,19,4,1,25,1,1,2,37,17,26,27,30,6,17,70,23,7,85,7,0,5,38,65,51,0,49,123,7,7,65,46,64,4,38,21,1,9,47,5,0,0,0,8,8,19,29,32,32,148,4.63,2.79,1,8,32,17,15,14,11,18,14,0,0,11,31,3,31,3,3,30,3,0,29,29,0,1,0,1,27,29,1,8,10,1,0,0,35,29,6,148,127,21
31,Yucatán,050,Mérida,0131,TIXCACAL,0894247,205631,7,654,324,330,64,589,156,476,418,52,155,164,366,188,178,243,411,410,1,650,3,586,0,41,23,4,7,7,2,612,138,18,321,96,13,2,139,17,17,26,127,65,194,69,86,23,53,328,76,10,354,7,2,4,195,258,296,4,289,576,0,8,259,216,247,16,94,137,5,70,140,21,2,0,5,49,24,48,116,122,122,654,5.36,2.81,5,12,120,46,75,48,34,54,66,0,0,56,118,5,114,5,4,111,4,1,118,104,4,1,0,10,87,100,12,47,51,7,1,5,131,119,12,654,584,70
31,Yucatán,050,Mérida,0132,TIXCUYTUN,0893412,210355,9,328,166,162,26,302,55,253,235,15,64,83,220,115,105,191,136,131,5,326,0,302,0,20,5,2,12,1,1,306,42,13,190,45,12,0,51,4,5,11,53,40,113,49,33,4,17,202,21,12,208,12,0,4,102,142,129,3,126,301,0,1,128,124,123,27,49,43,0,36,66,17,0,0,1,23,34,22,40,77,77,328,4.26,2.33,1,20,74,35,42,29,18,22,54,0,0,26,34,7,74,4,7,34,4,3,71,49,4,0,0,10,53,59,7,31,18,1,1,2,81,68,13,328,285,43
31,Yucatán,050,Mérida,0133,SAN ANTONIO TZACALA,0893912,204505,10,624,310,314,65,557,113,470,428,48,160,157,380,200,180,397,220,218,0,622,1,557,0,9,5,2,2,1,1,614,101,12,354,74,13,2,112,1,30,39,121,50,181,105,78,31,41,336,72,6,361,5,0,4,193,242,394,1,393,475,48,81,207,261,207,65,64,74,4,55,129,14,0,0,4,26,20,33,118,122,122,624,5.11,3.47,3,38,117,72,50,64,40,2,119,0,0,60,116,0,116,0,0,112,0,2,114,111,2,0,0,16,84,96,3,41,34,1,0,1,144,129,15,624,585,39
31,Yucatán,050,Mérida,0135,XCANATUN,0893750,210434,9,1191,589,602,158,1029,207,838,784,54,220,308,730,365,365,458,728,700,26,1117,72,987,39,70,41,9,31,2,1,1116,161,43,712,72,28,6,187,18,24,40,180,67,232,194,284,54,136,493,191,93,635,66,22,6,231,548,121,2,115,898,87,117,496,341,496,123,198,173,40,83,255,91,8,3,6,77,49,121,231,285,285,1191,4.18,1.85,5,16,275,86,193,74,49,206,77,0,0,174,234,124,278,111,124,232,111,3,269,268,1,3,5,8,231,261,50,207,175,49,27,41,291,257,34,1191,1100,91
31,Yucatán,050,Mérida,0138,XMATKUIL,0893730,205135,10,336,169,167,41,294,73,231,210,20,69,90,190,94,96,118,218,104,31,316,20,281,13,9,3,4,2,0,1,327,63,10,176,34,10,1,65,8,6,15,54,31,82,41,56,11,35,154,46,10,182,5,3,5,82,131,184,2,180,258,8,35,114,117,114,13,27,71,2,27,57,24,1,2,2,10,23,30,46,75,75,336,4.48,2.51,4,14,73,30,45,34,14,43,32,0,0,64,60,7,69,6,7,57,6,3,64,61,0,1,0,12,47,59,10,34,29,2,1,3,79,71,8,336,308,28
31,Yucatán,050,Mérida,0140,YAXCHE CASARES,0892955,210200,9,80,40,40,8,72,15,62,55,8,23,19,47,26,21,41,38,38,0,77,2,71,1,4,2,1,2,1,0,76,15,0,45,10,2,0,13,2,2,3,20,15,12,9,19,2,12,36,14,5,44,3,0,5,25,35,56,3,53,72,0,0,32,30,32,9,13,10,1,4,23,3,0,0,1,3,4,12,12,15,15,80,5.33,2.86,0,2,15,4,11,10,0,4,11,0,0,1,15,1,15,1,1,15,1,0,13,13,0,0,0,2,12,12,1,5,8,0,0,0,18,18,0,80,80,0
31,Yucatán,050,Mérida,0141,YAXNIC,0893709,204718,10,654,335,319,78,572,130,472,426,42,157,170,384,195,189,459,190,189,1,652,0,572,0,4,2,1,2,2,0,649,109,21,325,101,12,4,123,7,14,16,141,84,153,94,72,16,52,331,68,4,358,3,1,4,200,250,508,16,492,535,33,35,235,232,232,39,100,90,2,81,130,11,0,0,4,42,20,34,131,127,127,654,5.15,3.82,8,84,120,89,38,56,59,5,119,1,0,3,121,3,122,2,3,116,2,0,121,120,0,0,0,29,69,83,1,21,15,1,0,0,147,131,16,654,607,47
31,Yucatán,050,Mérida,0144,XCUNYA,0893647,210758,9,755,369,386,80,673,148,561,510,53,182,203,457,226,231,255,498,496,2,754,1,672,0,14,3,5,4,3,1,737,133,14,430,80,12,3,137,10,23,29,153,61,201,129,114,17,78,391,95,19,438,11,3,5,208,319,361,2,357,572,92,98,300,259,300,29,168,89,7,66,189,24,1,0,7,52,31,65,129,164,164,755,4.60,2.48,5,23,155,58,104,62,19,59,96,0,0,41,153,11,160,9,11,152,9,1,156,153,2,0,0,7,122,147,23,80,89,7,5,8,169,152,17,755,712,43
31,Yucatán,050,Mérida,0145,SANTA MARIA YAXCHE,0893806,210702,9,37,18,19,1,36,7,32,28,2,8,10,26,13,13,24,13,13,0,36,1,36,0,4,3,0,2,0,0,33,6,1,21,7,1,0,7,0,1,3,5,3,13,7,5,1,4,23,5,0,26,0,0,4,15,14,18,0,16,36,0,0,17,15,17,5,7,5,0,9,7,0,0,0,0,5,5,0,5,8,8,37,4.63,3.08,0,0,8,6,2,2,4,0,8,0,0,0,7,0,7,0,0,6,0,0,8,7,0,0,0,1,4,4,0,1,2,0,0,1,9,8,1,37,36,1
31,Yucatán,050,Mérida,0151,BASURERO MUNICIPAL,0893912,210244,9,22,12,10,4,18,7,11,10,0,3,5,10,4,6,19,3,3,0,19,3,18,0,0,0,0,0,0,0,22,4,3,6,4,1,0,7,0,0,1,2,4,1,3,2,0,1,8,1,1,9,1,0,4,4,4,2,0,2,2,16,16,6,5,6,1,0,5,0,5,1,0,0,0,0,2,0,3,1,3,3,22,7.33,3.67,1,2,2,1,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,1,1,1,0,1,0,0,0,0,3,2,1,22,17,5
31,Yucatán,050,Mérida,0158,"CEIBA, LA",0893746,210529,9,860,399,461,70,770,159,650,598,57,141,269,541,250,291,510,324,276,22,394,445,566,204,6,4,0,0,2,0,831,156,3,593,5,13,0,158,1,43,87,54,5,31,34,522,28,44,70,74,448,97,109,329,13,229,387,53,0,51,641,69,122,365,284,363,8,75,270,5,9,72,42,50,153,1,56,85,84,127,215,210,840,4,0.63,0,0,210,2,71,2,0,200,2,0,0,206,205,205,209,200,205,204,200,0,161,139,19,43,149,1,202,203,187,203,191,201,200,198,211,179,32,840,756,84
31,Yucatán,050,Mérida,0159,"CEIBA DOS, LA",0893600,210601,9,14,9,5,1,13,2,11,11,0,3,3,11,7,4,10,4,0,4,9,5,10,3,0,0,0,0,0,0,14,2,0,11,0,0,0,2,0,0,3,0,0,0,0,11,0,0,0,0,11,0,2,9,15,3,8,0,0,0,13,0,0,6,5,6,0,0,6,1,2,0,0,0,3,0,1,3,1,1,4,4,14,3.50,0.67,0,0,4,0,3,0,0,4,0,0,0,4,4,4,4,4,4,4,4,0,3,3,0,0,1,0,4,4,3,4,3,3,4,3,4,3,1,14,10,4
31,Yucatán,050,Mérida,0161,SAN ANTONIO CHUNTUAC,0893829,204900,10,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,050,Mérida,0162,CLUB HIPICO,0893759,210334,9,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,050,Mérida,0164,SAN MANUEL,0894144,210552,9,30,19,11,6,24,9,18,15,3,6,6,12,7,5,3,27,27,0,30,0,24,0,0,0,0,0,0,0,30,8,1,15,0,0,0,9,0,1,3,3,1,3,5,6,4,1,9,5,1,11,1,0,6,8,10,21,0,21,15,6,9,9,9,9,8,0,1,0,0,8,1,0,0,0,0,0,2,7,4,4,30,7.50,3.75,0,0,4,0,4,2,0,2,2,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,4,0,2,1,0,0,0,5,5,0,30,30,0
